,n_up,n_down,dimension,interaction_type,n_basis,lambda,coupling,G_up,G_dn,N,spectrum
346,3,1,1,bare,10,0.0,5.95,0.0,0.0,1,7.733635893574676
347,3,1,1,bare,10,0.0,5.95,0.0,0.0,2,7.90788166094563
348,3,1,1,bare,10,0.0,5.95,0.0,0.0,3,7.9999999999999565
349,3,1,1,bare,10,0.0,5.95,0.0,0.0,4,8.536181937175245
350,3,1,1,bare,10,0.0,5.95,0.0,0.0,5,8.757173038600115
351,3,1,1,bare,10,0.0,5.95,0.0,0.0,6,8.91454219738023
352,3,1,1,bare,10,0.0,5.95,0.0,0.0,7,9.000000000000048
353,3,1,1,bare,10,0.0,5.95,0.0,0.0,8,9.510634226272037
354,3,1,1,bare,10,0.0,5.95,0.0,0.0,9,9.583732242669406
355,3,1,1,bare,10,0.0,5.95,0.0,0.0,10,9.746983543709987
356,3,1,1,bare,10,0.0,5.95,0.0,0.0,11,9.780326117078472
357,3,1,1,bare,10,0.0,5.95,0.0,0.0,12,9.905208558926109
358,3,1,1,bare,10,0.0,5.95,0.0,0.0,13,9.921546812146948
359,3,1,1,bare,10,0.0,5.95,0.0,0.0,14,9.999999999999961
360,3,1,1,bare,10,0.0,6.45,0.0,0.0,0,7.580951483465321
361,3,1,1,bare,10,0.0,6.45,0.0,0.0,1,7.776643489600187
362,3,1,1,bare,10,0.0,6.45,0.0,0.0,2,7.922602362397572
363,3,1,1,bare,10,0.0,6.45,0.0,0.0,3,7.999999999999981
364,3,1,1,bare,10,0.0,6.45,0.0,0.0,4,8.621002573950676
365,3,1,1,bare,10,0.0,6.45,0.0,0.0,5,8.800990630377077
366,3,1,1,bare,10,0.0,6.45,0.0,0.0,6,8.929379426505752
367,3,1,1,bare,10,0.0,6.45,0.0,0.0,7,8.999999999999996
368,3,1,1,bare,10,0.0,6.45,0.0,0.0,8,9.606582768490325
369,3,1,1,bare,10,0.0,6.45,0.0,0.0,9,9.67176402532921
370,3,1,1,bare,10,0.0,6.45,0.0,0.0,10,9.794898792857769
371,3,1,1,bare,10,0.0,6.45,0.0,0.0,11,9.82574244064259
372,3,1,1,bare,10,0.0,6.45,0.0,0.0,12,9.921594267863723
373,3,1,1,bare,10,0.0,6.45,0.0,0.0,13,9.936557199207686
374,3,1,1,bare,10,0.0,6.45,0.0,0.0,14,9.999999999999998
375,3,1,1,bare,10,0.0,6.95,0.0,0.0,0,7.65390873252488
376,3,1,1,bare,10,0.0,6.95,0.0,0.0,1,7.814214063598021
377,3,1,1,bare,10,0.0,6.95,0.0,0.0,2,7.935353122891137
378,3,1,1,bare,10,0.0,6.95,0.0,0.0,3,7.9999999999999885
379,3,1,1,bare,10,0.0,6.95,0.0,0.0,4,8.695761037403944
380,3,1,1,bare,10,0.0,6.95,0.0,0.0,5,8.839235910529526
381,3,1,1,bare,10,0.0,6.95,0.0,0.0,6,8.942230453328966
382,3,1,1,bare,10,0.0,6.95,0.0,0.0,7,9.000000000000023
383,3,1,1,bare,10,0.0,6.95,0.0,0.0,8,9.691502133671344
384,3,1,1,bare,10,0.0,6.95,0.0,0.0,9,9.749411789750424
385,3,1,1,bare,10,0.0,6.95,0.0,0.0,10,9.83654545296907
386,3,1,1,bare,10,0.0,6.95,0.0,0.0,11,9.865568507142925
387,3,1,1,bare,10,0.0,6.95,0.0,0.0,12,9.935827951286361
388,3,1,1,bare,10,0.0,6.95,0.0,0.0,13,9.949564003031579
389,3,1,1,bare,10,0.0,6.95,0.0,0.0,14,10.000000000000036
390,3,1,1,bare,10,0.0,7.45,0.0,0.0,0,7.718562303681583
391,3,1,1,bare,10,0.0,7.45,0.0,0.0,1,7.847262680918922
392,3,1,1,bare,10,0.0,7.45,0.0,0.0,2,7.946497468821164
393,3,1,1,bare,10,0.0,7.45,0.0,0.0,3,8.000000000000028
394,3,1,1,bare,10,0.0,7.45,0.0,0.0,4,8.761933406659098
395,3,1,1,bare,10,0.0,7.45,0.0,0.0,5,8.872849824637838
396,3,1,1,bare,10,0.0,7.45,0.0,0.0,6,8.953464722435578
397,3,1,1,bare,10,0.0,7.45,0.0,0.0,7,9.000000000000046
398,3,1,1,bare,10,0.0,7.45,0.0,0.0,8,9.766709649494121
399,3,1,1,bare,10,0.0,7.45,0.0,0.0,9,9.81820782167892
400,3,1,1,bare,10,0.0,7.45,0.0,0.0,10,9.872961491640126
401,3,1,1,bare,10,0.0,7.45,0.0,0.0,11,9.90074349098262
402,3,1,1,bare,10,0.0,7.45,0.0,0.0,12,9.948351901963193
403,3,1,1,bare,10,0.0,7.45,0.0,0.0,13,9.960942578962667
404,3,1,1,bare,10,0.0,7.45,0.0,0.0,14,10.000000000000014
405,3,1,1,bare,10,0.0,7.95,0.0,0.0,0,7.776116350614646
406,3,1,1,bare,10,0.0,7.95,0.0,0.0,1,7.876521697605798
407,3,1,1,bare,10,0.0,7.95,0.0,0.0,2,7.956317635706458
408,3,1,1,bare,10,0.0,7.95,0.0,0.0,3,8.000000000000014
409,3,1,1,bare,10,0.0,7.95,0.0,0.0,4,8.820761762450575
410,3,1,1,bare,10,0.0,7.95,0.0,0.0,5,8.902585425473184
411,3,1,1,bare,10,0.0,7.95,0.0,0.0,6,8.963371428406772
412,3,1,1,bare,10,0.0,7.95,0.0,0.0,7,9.000000000000034
413,3,1,1,bare,10,0.0,7.95,0.0,0.0,8,9.833339181943831
414,3,1,1,bare,10,0.0,7.95,0.0,0.0,9,9.879436681581502
415,3,1,1,bare,10,0.0,7.95,0.0,0.0,10,9.904996451061194
416,3,1,1,bare,10,0.0,7.95,0.0,0.0,11,9.932010901110461
417,3,1,1,bare,10,0.0,7.95,0.0,0.0,12,9.959572455153541
418,3,1,1,bare,10,0.0,7.95,0.0,0.0,13,9.97099286392267
419,3,1,1,bare,10,0.0,7.95,0.0,0.0,14,9.999999999999993
420,3,1,1,bare,10,0.0,8.45,0.0,0.0,0,7.82757856561047
421,3,1,1,bare,10,0.0,8.45,0.0,0.0,1,7.902581178704138
422,3,1,1,bare,10,0.0,8.45,0.0,0.0,2,7.965036762702775
423,3,1,1,bare,10,0.0,8.45,0.0,0.0,3,7.999999999999993
424,3,1,1,bare,10,0.0,8.45,0.0,0.0,4,8.873280681451114
425,3,1,1,bare,10,0.0,8.45,0.0,0.0,5,8.929049254658391
426,3,1,1,bare,10,0.0,8.45,0.0,0.0,6,8.972186272974145
427,3,1,1,bare,10,0.0,8.45,0.0,0.0,7,9.00000000000001
428,3,1,1,bare,10,0.0,8.45,0.0,0.0,8,9.892204422217475
429,3,1,1,bare,10,0.0,8.45,0.0,0.0,9,9.93334621795751
430,3,1,1,bare,10,0.0,8.45,0.0,0.0,10,9.934089348063946
431,3,1,1,bare,10,0.0,8.45,0.0,0.0,11,9.95996427990248
432,3,1,1,bare,10,0.0,8.45,0.0,0.0,12,9.970048075708217
433,3,1,1,bare,10,0.0,8.45,0.0,0.0,13,9.980001144316253
434,3,1,1,bare,10,0.0,8.45,0.0,0.0,14,10.0
435,3,1,1,bare,10,0.0,8.95,0.0,0.0,0,7.873788904792475
436,3,1,1,bare,10,0.0,8.95,0.0,0.0,1,7.925919949424701
437,3,1,1,bare,10,0.0,8.95,0.0,0.0,2,7.972836304683241
438,3,1,1,bare,10,0.0,8.95,0.0,0.0,3,8.000000000000025
439,3,1,1,bare,10,0.0,8.95,0.0,0.0,4,8.920325643918671
440,3,1,1,bare,10,0.0,8.95,0.0,0.0,5,8.952733248640222
441,3,1,1,bare,10,0.0,8.95,0.0,0.0,6,8.980128998700343
442,3,1,1,bare,10,0.0,8.95,0.0,0.0,7,8.999999999999995
443,3,1,1,bare,10,0.0,8.95,0.0,0.0,8,9.942899021586154
444,3,1,1,bare,10,0.0,8.95,0.0,0.0,9,9.958581115677429
445,3,1,1,bare,10,0.0,8.95,0.0,0.0,10,9.97915669300461
446,3,1,1,bare,10,0.0,8.95,0.0,0.0,11,9.983535835493477
447,3,1,1,bare,10,0.0,8.95,0.0,0.0,12,9.98508280097222
448,3,1,1,bare,10,0.0,8.95,0.0,0.0,13,9.989865425429556
449,3,1,1,bare,10,0.0,8.95,0.0,0.0,14,10.000000000000025
450,3,1,1,bare,10,0.0,9.45,0.0,0.0,0,7.915438547419732
451,3,1,1,bare,10,0.0,9.45,0.0,0.0,1,7.946929401242367
452,3,1,1,bare,10,0.0,9.45,0.0,0.0,2,7.979875369944207
453,3,1,1,bare,10,0.0,9.45,0.0,0.0,3,8.000000000000007
454,3,1,1,bare,10,0.0,9.45,0.0,0.0,4,8.962369235470403
455,3,1,1,bare,10,0.0,9.45,0.0,0.0,5,8.974039254325875
456,3,1,1,bare,10,0.0,9.45,0.0,0.0,6,8.987605836672284
457,3,1,1,bare,10,0.0,9.45,0.0,0.0,7,9.000000000000012
458,3,1,1,bare,10,0.0,9.45,0.0,0.0,8,9.975925571592862
459,3,1,1,bare,10,0.0,9.45,0.0,0.0,9,9.981168954999923
460,3,1,1,bare,10,0.0,9.45,0.0,0.0,10,9.994473323937104
461,3,1,1,bare,10,0.0,9.45,0.0,0.0,11,9.999999999999996
462,3,1,1,bare,10,0.0,9.45,0.0,0.0,12,10.003110829911513
463,3,1,1,bare,10,0.0,9.45,0.0,0.0,13,10.007758100871438
464,3,1,1,bare,10,0.0,9.45,0.0,0.0,14,10.02906405091456
465,3,1,1,bare,10,0.0,9.95,0.0,0.0,0,7.953042110745601
466,3,1,1,bare,10,0.0,9.95,0.0,0.0,1,7.9659317714597835
467,3,1,1,bare,10,0.0,9.95,0.0,0.0,2,7.986349882532584
468,3,1,1,bare,10,0.0,9.95,0.0,0.0,3,7.999999999999959
469,3,1,1,bare,10,0.0,9.95,0.0,0.0,4,8.991301523635117
470,3,1,1,bare,10,0.0,9.95,0.0,0.0,5,8.993297877622744
471,3,1,1,bare,10,0.0,9.95,0.0,0.0,6,8.999999999999986
472,3,1,1,bare,10,0.0,9.95,0.0,0.0,7,9.003461100497047
473,3,1,1,bare,10,0.0,9.95,0.0,0.0,8,9.987780275251755
474,3,1,1,bare,10,0.0,9.95,0.0,0.0,9,9.999999999999972
475,3,1,1,bare,10,0.0,9.95,0.0,0.0,10,9.999999999999991
476,3,1,1,bare,10,0.0,9.95,0.0,0.0,11,10.001075643855039
477,3,1,1,bare,10,0.0,9.95,0.0,0.0,12,10.001494172070013
478,3,1,1,bare,10,0.0,9.95,0.0,0.0,13,10.028314042950317
479,3,1,1,bare,10,0.0,9.95,0.0,0.0,14,10.041055197894853
480,3,1,1,bare,10,0.0,10.45,0.0,0.0,0,7.98319423209698
481,3,1,1,bare,10,0.0,10.45,0.0,0.0,1,7.985722026938736
482,3,1,1,bare,10,0.0,10.45,0.0,0.0,2,7.993733706818811
483,3,1,1,bare,10,0.0,10.45,0.0,0.0,3,8.000000000000027
484,3,1,1,bare,10,0.0,10.45,0.0,0.0,4,8.998399356169454
485,3,1,1,bare,10,0.0,10.45,0.0,0.0,5,9.00000000000002
486,3,1,1,bare,10,0.0,10.45,0.0,0.0,6,9.010783020287004
487,3,1,1,bare,10,0.0,10.45,0.0,0.0,7,9.037034049235814
488,3,1,1,bare,10,0.0,10.45,0.0,0.0,8,9.995221357033332
489,3,1,1,bare,10,0.0,10.45,0.0,0.0,9,9.999999999999972
490,3,1,1,bare,10,0.0,10.45,0.0,0.0,10,10.00000000000001
491,3,1,1,bare,10,0.0,10.45,0.0,0.0,11,10.00697157255609
492,3,1,1,bare,10,0.0,10.45,0.0,0.0,12,10.01987369322253
493,3,1,1,bare,10,0.0,10.45,0.0,0.0,13,10.047021179809622
494,3,1,1,bare,10,0.0,10.45,0.0,0.0,14,10.078465012445774
495,3,1,1,bare,10,0.0,10.95,0.0,0.0,0,7.9963529993304165
496,3,1,1,bare,10,0.0,10.95,0.0,0.0,1,7.998939804619675
497,3,1,1,bare,10,0.0,10.95,0.0,0.0,2,7.999999999999992
498,3,1,1,bare,10,0.0,10.95,0.0,0.0,3,8.019654826305082
499,3,1,1,bare,10,0.0,10.95,0.0,0.0,4,9.000000000000012
500,3,1,1,bare,10,0.0,10.95,0.0,0.0,5,9.003836815490732
501,3,1,1,bare,10,0.0,10.95,0.0,0.0,6,9.026723144070177
502,3,1,1,bare,10,0.0,10.95,0.0,0.0,7,9.0686697037041
503,3,1,1,bare,10,0.0,10.95,0.0,0.0,8,10.000000000000027
504,3,1,1,bare,10,0.0,10.95,0.0,0.0,9,10.00141074470703
505,3,1,1,bare,10,0.0,10.95,0.0,0.0,10,10.012325801938253
506,3,1,1,bare,10,0.0,10.95,0.0,0.0,11,10.036569944405851
507,3,1,1,bare,10,0.0,10.95,0.0,0.0,12,10.064107436888829
508,3,1,1,bare,10,0.0,10.95,0.0,0.0,13,10.112844250743137
509,3,1,1,bare,10,0.0,10.95,0.0,0.0,14,10.140128648777875
510,3,1,1,bare,10,0.0,11.45,0.0,0.0,0,7.999999999999975
511,3,1,1,bare,10,0.0,11.45,0.0,0.0,1,8.001383581681885
512,3,1,1,bare,10,0.0,11.45,0.0,0.0,2,8.013355865907995
513,3,1,1,bare,10,0.0,11.45,0.0,0.0,3,8.048090432452867
514,3,1,1,bare,10,0.0,11.45,0.0,0.0,4,8.99999999999994
515,3,1,1,bare,10,0.0,11.45,0.0,0.0,5,9.008703557868948
516,3,1,1,bare,10,0.0,11.45,0.0,0.0,6,9.041310048192015
517,3,1,1,bare,10,0.0,11.45,0.0,0.0,7,9.097717746037645
518,3,1,1,bare,10,0.0,11.45,0.0,0.0,8,9.999999999999956
519,3,1,1,bare,10,0.0,11.45,0.0,0.0,9,10.00000000000002
520,3,1,1,bare,10,0.0,11.45,0.0,0.0,10,10.00687954912319
521,3,1,1,bare,10,0.0,11.45,0.0,0.0,11,10.017219633637344
522,3,1,1,bare,10,0.0,11.45,0.0,0.0,12,10.051801381467596
523,3,1,1,bare,10,0.0,11.45,0.0,0.0,13,10.07976616098122
524,3,1,1,bare,10,0.0,11.45,0.0,0.0,14,10.144214699897393
525,3,1,1,bare,10,0.0,11.95,0.0,0.0,0,8.000000000000009
526,3,1,1,bare,10,0.0,11.95,0.0,0.0,1,8.005835524741682
527,3,1,1,bare,10,0.0,11.95,0.0,0.0,2,8.026600819386786
528,3,1,1,bare,10,0.0,11.95,0.0,0.0,3,8.074381044092338
529,3,1,1,bare,10,0.0,11.95,0.0,0.0,4,9.000000000000044
530,3,1,1,bare,10,0.0,11.95,0.0,0.0,5,9.013140463964218
531,3,1,1,bare,10,0.0,11.95,0.0,0.0,6,9.05470575133916
532,3,1,1,bare,10,0.0,11.95,0.0,0.0,7,9.124410827272404
533,3,1,1,bare,10,0.0,11.95,0.0,0.0,8,10.000000000000007
534,3,1,1,bare,10,0.0,11.95,0.0,0.0,9,10.000000000000014
535,3,1,1,bare,10,0.0,11.95,0.0,0.0,10,10.011814066781104
536,3,1,1,bare,10,0.0,11.95,0.0,0.0,11,10.02171302726522
537,3,1,1,bare,10,0.0,11.95,0.0,0.0,12,10.065750924923583
538,3,1,1,bare,10,0.0,11.95,0.0,0.0,13,10.094162322597535
539,3,1,1,bare,10,0.0,11.95,0.0,0.0,14,10.172862695493135
540,3,1,1,bare,10,0.0,12.45,0.0,0.0,0,7.999999999999982
541,3,1,1,bare,10,0.0,12.45,0.0,0.0,1,8.009900035642115
542,3,1,1,bare,10,0.0,12.45,0.0,0.0,2,8.038809361559373
543,3,1,1,bare,10,0.0,12.45,0.0,0.0,3,8.098645143715636
544,3,1,1,bare,10,0.0,12.45,0.0,0.0,4,8.999999999999964
545,3,1,1,bare,10,0.0,12.45,0.0,0.0,5,9.017214900576874
546,3,1,1,bare,10,0.0,12.45,0.0,0.0,6,9.067047922253074
547,3,1,1,bare,10,0.0,12.45,0.0,0.0,7,9.149000615549243
548,3,1,1,bare,10,0.0,12.45,0.0,0.0,8,9.999999999999998
549,3,1,1,bare,10,0.0,12.45,0.0,0.0,9,10.00000000000001
550,3,1,1,bare,10,0.0,12.45,0.0,0.0,10,10.016313193882771
551,3,1,1,bare,10,0.0,12.45,0.0,0.0,11,10.025854434899287
552,3,1,1,bare,10,0.0,12.45,0.0,0.0,12,10.078572673587296
553,3,1,1,bare,10,0.0,12.45,0.0,0.0,13,10.107437395294145
554,3,1,1,bare,10,0.0,12.45,0.0,0.0,14,10.199093810767561
555,3,1,1,bare,10,0.0,12.95,0.0,0.0,0,8.000000000000009
556,3,1,1,bare,10,0.0,12.95,0.0,0.0,1,8.013642687484504
557,3,1,1,bare,10,0.0,12.95,0.0,0.0,2,8.050096667196192
558,3,1,1,bare,10,0.0,12.95,0.0,0.0,3,8.121083105980816
559,3,1,1,bare,10,0.0,12.95,0.0,0.0,4,8.999999999999996
560,3,1,1,bare,10,0.0,12.95,0.0,0.0,5,9.02097379926657
561,3,1,1,bare,10,0.0,12.95,0.0,0.0,6,9.078454192952156
562,3,1,1,bare,10,0.0,12.95,0.0,0.0,7,9.171713899087075
563,3,1,1,bare,10,0.0,12.95,0.0,0.0,8,9.999999999999995
564,3,1,1,bare,10,0.0,12.95,0.0,0.0,9,10.000000000000014
565,3,1,1,bare,10,0.0,12.95,0.0,0.0,10,10.020442397783151
566,3,1,1,bare,10,0.0,12.95,0.0,0.0,11,10.029684274980845
567,3,1,1,bare,10,0.0,12.95,0.0,0.0,12,10.09039723587679
568,3,1,1,bare,10,0.0,12.95,0.0,0.0,13,10.11971325807916
569,3,1,1,bare,10,0.0,12.95,0.0,0.0,14,10.223187878288964
570,3,1,1,bare,10,0.0,13.45,0.0,0.0,0,7.999999999999996
571,3,1,1,bare,10,0.0,13.45,0.0,0.0,1,8.017105284330516
572,3,1,1,bare,10,0.0,13.45,0.0,0.0,2,8.060561736977212
573,3,1,1,bare,10,0.0,13.45,0.0,0.0,3,8.141882524570374
574,3,1,1,bare,10,0.0,13.45,0.0,0.0,4,8.999999999999975
575,3,1,1,bare,10,0.0,13.45,0.0,0.0,5,9.024454168990003
576,3,1,1,bare,10,0.0,13.45,0.0,0.0,6,9.089025606695866
577,3,1,1,bare,10,0.0,13.45,0.0,0.0,7,9.192749547609326
578,3,1,1,bare,10,0.0,13.45,0.0,0.0,8,9.99999999999998
579,3,1,1,bare,10,0.0,13.45,0.0,0.0,9,9.999999999999998
580,3,1,1,bare,10,0.0,13.45,0.0,0.0,10,10.024250365964061
581,3,1,1,bare,10,0.0,13.45,0.0,0.0,11,10.033236795112364
582,3,1,1,bare,10,0.0,13.45,0.0,0.0,12,10.101335967057532
583,3,1,1,bare,10,0.0,13.45,0.0,0.0,13,10.131095355369098
584,3,1,1,bare,10,0.0,13.45,0.0,0.0,14,10.24539061391914
585,3,1,1,bare,10,0.0,13.95,0.0,0.0,0,7.999999999999963
586,3,1,1,bare,10,0.0,13.95,0.0,0.0,1,8.020320022908862
587,3,1,1,bare,10,0.0,13.95,0.0,0.0,2,8.070290092352733
588,3,1,1,bare,10,0.0,13.95,0.0,0.0,3,8.161209924024764
589,3,1,1,bare,10,0.0,13.95,0.0,0.0,4,8.999999999999991
590,3,1,1,bare,10,0.0,13.95,0.0,0.0,5,9.027686649414132
591,3,1,1,bare,10,0.0,13.95,0.0,0.0,6,9.098849391815879
592,3,1,1,bare,10,0.0,13.95,0.0,0.0,7,9.212281063181985
593,3,1,1,bare,10,0.0,13.95,0.0,0.0,8,9.999999999999966
594,3,1,1,bare,10,0.0,13.95,0.0,0.0,9,10.000000000000007
595,3,1,1,bare,10,0.0,13.95,0.0,0.0,10,10.027775669411417
596,3,1,1,bare,10,0.0,13.95,0.0,0.0,11,10.036541303260593
597,3,1,1,bare,10,0.0,13.95,0.0,0.0,12,10.11148434743341
598,3,1,1,bare,10,0.0,13.95,0.0,0.0,13,10.141675279259807
599,3,1,1,bare,10,0.0,13.95,0.0,0.0,14,10.265914660292351
600,3,1,1,bare,10,0.0,14.45,0.0,0.0,0,8.000000000000043
601,3,1,1,bare,10,0.0,14.45,0.0,0.0,1,8.023313424878824
602,3,1,1,bare,10,0.0,14.45,0.0,0.0,2,8.079355958409081
603,3,1,1,bare,10,0.0,14.45,0.0,0.0,3,8.179211643235394
604,3,1,1,bare,10,0.0,14.45,0.0,0.0,4,8.999999999999934
605,3,1,1,bare,10,0.0,14.45,0.0,0.0,5,9.030697206836425
606,3,1,1,bare,10,0.0,14.45,0.0,0.0,6,9.108001207050409
607,3,1,1,bare,10,0.0,14.45,0.0,0.0,7,9.230459887969099
608,3,1,1,bare,10,0.0,14.45,0.0,0.0,8,9.999999999999995
609,3,1,1,bare,10,0.0,14.45,0.0,0.0,9,10.000000000000036
610,3,1,1,bare,10,0.0,14.45,0.0,0.0,10,10.031049999974176
611,3,1,1,bare,10,0.0,14.45,0.0,0.0,11,10.039623067213016
612,3,1,1,bare,10,0.0,14.45,0.0,0.0,12,10.120924687975123
613,3,1,1,bare,10,0.0,14.45,0.0,0.0,13,10.151532894374785
614,3,1,1,bare,10,0.0,14.45,0.0,0.0,14,10.284943265603655
615,3,1,1,bare,10,0.0,14.95,0.0,0.0,0,7.999999999999963
616,3,1,1,bare,10,0.0,14.95,0.0,0.0,1,8.026107985977166
617,3,1,1,bare,10,0.0,14.95,0.0,0.0,2,8.087824042641985
618,3,1,1,bare,10,0.0,14.95,0.0,0.0,3,8.196016151013364
619,3,1,1,bare,10,0.0,14.95,0.0,0.0,4,9.000000000000046
620,3,1,1,bare,10,0.0,14.95,0.0,0.0,5,9.033508146250535
621,3,1,1,bare,10,0.0,14.95,0.0,0.0,6,9.116546969984848
622,3,1,1,bare,10,0.0,14.95,0.0,0.0,7,9.247418509859159
623,3,1,1,bare,10,0.0,14.95,0.0,0.0,8,9.999999999999984
624,3,1,1,bare,10,0.0,14.95,0.0,0.0,9,10.000000000000052
625,3,1,1,bare,10,0.0,14.95,0.0,0.0,10,10.034099994511715
626,3,1,1,bare,10,0.0,14.95,0.0,0.0,11,10.042504005574107
627,3,1,1,bare,10,0.0,14.95,0.0,0.0,12,10.129728309067572
628,3,1,1,bare,10,0.0,14.95,0.0,0.0,13,10.160738095978623
629,3,1,1,bare,10,0.0,14.95,0.0,0.0,14,10.302634432426625
630,3,1,1,bare,10,0.0,15.45,0.0,0.0,0,8.000000000000009
631,3,1,1,bare,10,0.0,15.45,0.0,0.0,1,8.028723085866218
632,3,1,1,bare,10,0.0,15.45,0.0,0.0,2,8.095750992831547
633,3,1,1,bare,10,0.0,15.45,0.0,0.0,3,8.211736414034982
634,3,1,1,bare,10,0.0,15.45,0.0,0.0,4,9.000000000000007
635,3,1,1,bare,10,0.0,15.45,0.0,0.0,5,9.036138802545151
636,3,1,1,bare,10,0.0,15.45,0.0,0.0,6,9.124544354619815
637,3,1,1,bare,10,0.0,15.45,0.0,0.0,7,9.263273173631866
638,3,1,1,bare,10,0.0,15.45,0.0,0.0,8,10.000000000000007
639,3,1,1,bare,10,0.0,15.45,0.0,0.0,9,10.000000000000028
640,3,1,1,bare,10,0.0,15.45,0.0,0.0,10,10.036948384107731
641,3,1,1,bare,10,0.0,15.45,0.0,0.0,11,10.04520323367819
642,3,1,1,bare,10,0.0,15.45,0.0,0.0,12,10.137957305283102
643,3,1,1,bare,10,0.0,15.45,0.0,0.0,13,10.169352271444726
644,3,1,1,bare,10,0.0,15.45,0.0,0.0,14,10.319124786085201
645,3,1,1,bare,10,0.0,15.95,0.0,0.0,0,8.000000000000002
646,3,1,1,bare,10,0.0,15.95,0.0,0.0,1,8.03117558381111
647,3,1,1,bare,10,0.0,15.95,0.0,0.0,2,8.103186598548195
648,3,1,1,bare,10,0.0,15.95,0.0,0.0,3,8.226472022519584
649,3,1,1,bare,10,0.0,15.95,0.0,0.0,4,9.00000000000004
650,3,1,1,bare,10,0.0,15.95,0.0,0.0,5,9.038606051167376
651,3,1,1,bare,10,0.0,15.95,0.0,0.0,6,9.132044024764724
652,3,1,1,bare,10,0.0,15.95,0.0,0.0,7,9.278126193213895
653,3,1,1,bare,10,0.0,15.95,0.0,0.0,8,9.999999999999982
654,3,1,1,bare,10,0.0,15.95,0.0,0.0,9,10.0
655,3,1,1,bare,10,0.0,15.95,0.0,0.0,10,10.039614779849895
656,3,1,1,bare,10,0.0,15.95,0.0,0.0,11,10.047737502504903
657,3,1,1,bare,10,0.0,15.95,0.0,0.0,12,10.14566598345371
658,3,1,1,bare,10,0.0,15.95,0.0,0.0,13,10.177429520196984
659,3,1,1,bare,10,0.0,15.95,0.0,0.0,14,10.33453293436465
660,3,1,1,bare,10,0.0,16.45,0.0,0.0,0,8.0
661,3,1,1,bare,10,0.0,16.45,0.0,0.0,1,8.033480249876241
662,3,1,1,bare,10,0.0,16.45,0.0,0.0,2,8.110174786649402
663,3,1,1,bare,10,0.0,16.45,0.0,0.0,3,8.240311027931918
664,3,1,1,bare,10,0.0,16.45,0.0,0.0,4,9.000000000000004
665,3,1,1,bare,10,0.0,16.45,0.0,0.0,5,9.040924703333108
666,3,1,1,bare,10,0.0,16.45,0.0,0.0,6,9.139090655279677
667,3,1,1,bare,10,0.0,16.45,0.0,0.0,7,9.29206790832361
668,3,1,1,bare,10,0.0,16.45,0.0,0.0,8,10.000000000000007
669,3,1,1,bare,10,0.0,16.45,0.0,0.0,9,10.00000000000001
670,3,1,1,bare,10,0.0,16.45,0.0,0.0,10,10.04211624275108
671,3,1,1,bare,10,0.0,16.45,0.0,0.0,11,10.050121555920983
672,3,1,1,bare,10,0.0,16.45,0.0,0.0,12,10.152902041551942
673,3,1,1,bare,10,0.0,16.45,0.0,0.0,13,10.18501767599232
674,3,1,1,bare,10,0.0,16.45,0.0,0.0,14,10.348962295097499
675,3,1,1,bare,10,0.0,16.95,0.0,0.0,0,7.999999999999969
676,3,1,1,bare,10,0.0,16.95,0.0,0.0,1,8.035650095793002
677,3,1,1,bare,10,0.0,16.95,0.0,0.0,2,8.11675445029276
678,3,1,1,bare,10,0.0,16.95,0.0,0.0,3,8.253331511648717
679,3,1,1,bare,10,0.0,16.95,0.0,0.0,4,9.000000000000012
680,3,1,1,bare,10,0.0,16.95,0.0,0.0,5,9.043107820810686
681,3,1,1,bare,10,0.0,16.95,0.0,0.0,6,9.145723781982026
682,3,1,1,bare,10,0.0,16.95,0.0,0.0,7,9.305178337143053
683,3,1,1,bare,10,0.0,16.95,0.0,0.0,8,9.999999999999984
684,3,1,1,bare,10,0.0,16.95,0.0,0.0,9,10.000000000000009
685,3,1,1,bare,10,0.0,16.95,0.0,0.0,10,10.044467714974768
686,3,1,1,bare,10,0.0,16.95,0.0,0.0,11,10.05236842419241
687,3,1,1,bare,10,0.0,16.95,0.0,0.0,12,10.159707540760985
688,3,1,1,bare,10,0.0,16.95,0.0,0.0,13,10.192159166746718
689,3,1,1,bare,10,0.0,16.95,0.0,0.0,14,10.362503443489606
690,3,1,1,bare,10,0.0,17.45,0.0,0.0,0,7.99999999999997
691,3,1,1,bare,10,0.0,17.45,0.0,0.0,1,8.0376966378694
692,3,1,1,bare,10,0.0,17.45,0.0,0.0,2,8.122960142679213
693,3,1,1,bare,10,0.0,17.45,0.0,0.0,3,8.265602918846593
694,3,1,1,bare,10,0.0,17.45,0.0,0.0,4,9.000000000000007
695,3,1,1,bare,10,0.0,17.45,0.0,0.0,5,9.04516697145
696,3,1,1,bare,10,0.0,17.45,0.0,0.0,6,9.151978512425485
697,3,1,1,bare,10,0.0,17.45,0.0,0.0,7,9.317528573338945
698,3,1,1,bare,10,0.0,17.45,0.0,0.0,8,10.000000000000007
699,3,1,1,bare,10,0.0,17.45,0.0,0.0,9,10.00000000000004
700,3,1,1,bare,10,0.0,17.45,0.0,0.0,10,10.04668235626545
701,3,1,1,bare,10,0.0,17.45,0.0,0.0,11,10.054489667002645
702,3,1,1,bare,10,0.0,17.45,0.0,0.0,12,10.166119711551563
